source_id,career,career_family,riasec_profile,institution,institution_type,management_type,location,duration_years,monthly_income,annual_cost,admission_rate,duration_measured,income_measured,cost_measured,admission_measured
6132,Educación Inicial,Educación Inicial,SAE,Víctor Andrés Belaunde,Instituto,Privada,Lima,5,1442,260,76,false,false,false,false
6206,Educación Inicial,Educación Inicial,SAE,Yungay,Instituto,Privada,Áncash,5,1442,260,76,false,false,false,false
172,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Alianza Ichuña Bélgica,Instituto,Pública,Moquegua,5,1442,260,76,false,false,false,false
440,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Bilingüe De Yarinacocha,Instituto,Pública,Ucayali,5,1442,260,76,false,false,false,false
565,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Ccoyllurqui,Instituto,Pública,Apurímac,5,1442,260,76,false,false,false,false
700,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Chimbote,Instituto,Pública,Áncash,5,1442,260,76,false,false,false,false
870,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Cuna De La Libertad Americana,Instituto,Privada,Ayacucho,5,1442,1600,81,true,false,true,true
625,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,César Abraham Vallejo Mendoza,Instituto,Pública,Amazonas,5,1442,260,76,false,false,false,false
1322,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Filiberto García Cuellar,Instituto,Pública,Ayacucho,5,1442,260,76,false,false,false,false
1541,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Huancané,Instituto,Pública,Puno,5,1442,260,76,false,false,false,false
1553,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Huancavelica,Instituto,Pública,Huancavelica,5,1442,260,76,false,false,false,false
1578,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Huaraz,Instituto,Pública,Áncash,5,1442,120,90,true,false,true,false
1706,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Instituto Superior Pedagógico Publico de Lamas,Instituto,Pública,San Martín,5,1442,260,76,true,false,false,false
1873,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,José Carlos Mariátegui,Instituto,Pública,Apurímac,5,1442,260,76,false,false,false,false
1948,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,José María Arguedas - Andahuaylas,Instituto,Pública,Apurímac,5,1442,260,76,false,false,false,false
1965,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,José Salvador Cavero Ovalle,Instituto,Pública,Ayacucho,5,1442,260,76,false,false,false,false
2044,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Juli,Instituto,Pública,Puno,5,1442,260,76,false,false,false,false
2138,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,La Salle,Instituto,Pública,Cusco,5,1442,495,76,true,false,true,false
2433,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Mercedes Cabello De Carbonera,Instituto,Pública,Moquegua,5,1442,260,76,false,false,false,false
2459,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Monseñor Elías Olazar,Instituto,Pública,Loreto,5,1442,260,76,false,false,false,false
2564,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Nuestra Señora de Lourdes,Instituto,Pública,Ayacucho,5,1442,260,76,false,false,false,false
2959,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Reverendo Padre Cayetano Ardanza,Instituto,Pública,Loreto,5,1442,260,76,false,false,false,false
3601,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Túpac Amaru,Instituto,Pública,Cusco,5,1442,240,32,true,false,true,true
6174,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Virgen de La Natividad,Instituto,Pública,Cusco,5,1442,400,76,true,false,true,false
6120,Educación Inicial (Intercultural y Bilingüe),Educación Inicial,SAE,Víctor Andrés Belaunde,Instituto,Pública,Cajamarca,5,1442,260,76,false,false,false,false
4660,Educación Inicial - Niñez Temprana,Educación Inicial,SAE,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,1378,135,80,false,true,false,false
4661,Educación Inicial - Retardo Mental,Educación Inicial,SAE,Universidad Nacional de Educación Enrique Guzmán y Valle,Universidad,Pública,Lima,5,1378,135,80,false,true,false,false
5164,Educación Inicial Bilingüe,Educación Inicial,SAE,Universidad Nacional Intercultural de La Amazonia,Universidad,Pública,Ucayali,5,1442,52,86,true,false,true,true
5408,Educación Inicial Bilingüe,Educación Inicial,SAE,Universidad para el Desarrollo Andino,Universidad,Privada,Huancavelica,5,1442,135,90,true,false,false,false
5199,Educación Inicial y Arte,Educación Inicial,SAE,Universidad Nacional José Faustino Sánchez Carrión,Universidad,Pública,Lima,5,1245,120,42,true,true,true,true
5301,Educación Intercultural Bilingüe: Nivel Inicial y Nivel Primaria,Educación Inicial,SAE,Universidad Nacional Micaela Bastidas de Apurímac,Universidad,Pública,Apurímac,5,1442,135,29,true,false,false,true
678,Educación Musical,Educación Artística,ASI,Chabuca Granda,Instituto,Pública,Apurímac,5,1100,200,88,true,false,true,false
831,Educación Musical,Educación Artística,ASI,Conservatorio Nacional De Música,Instituto,Pública,Lima,5,1100,231,44,true,false,true,true
836,Educación Musical,Educación Artística,ASI,Conservatorio Regional de Música Luis Duncker Lavalle,Instituto,Pública,Arequipa,5,1100,287,88,true,false,true,false
895,Educación Musical,Educación Artística,ASI,Daniel Alomia Robles,Instituto,Pública,Huánuco,5,1100,200.5,32,true,false,false,true
961,Educación Musical,Educación Artística,ASI,De Formación Artística,Instituto,Pública,Áncash,5,1100,90,88,true,false,true,false
1133,Educación Musical,Educación Artística,ASI,Eduardo Meza Saravia,Instituto,Pública,Ucayali,5,1100,200.5,88,true,false,false,false
1207,Educación Musical,Educación Artística,ASI,Ernesto López Mindreau,Instituto,Pública,Lambayeque,5,1100,200,88,true,false,true,false
1221,Educación Musical,Educación Artística,ASI,Escuela Superior de Formación Artística,Instituto,Pública,Amazonas,5,1100,200,88,true,false,true,true
1223,Educación Musical,Educación Artística,ASI,Escuela Superior de Música Condorcunca,Instituto,Pública,Ayacucho,5,1100,140,64,true,false,true,true
1350,Educación Musical,Educación Artística,ASI,Francisco Laso,Instituto,Pública,Tacna,5,1100,201,88,true,false,true,false
1351,Educación Musical,Educación Artística,ASI,Francisco Pérez Anampa,Instituto,Pública,Ica,5,1100,160,90,true,false,true,false
1955,Educación Musical,Educación Artística,ASI,José María Valle Riestra,Instituto,Pública,Piura,5,1100,370,90,true,false,true,false
2063,Educación Musical,Educación Artística,ASI,Juliaca,Instituto,Pública,Puno,5,1100,200.5,30,true,false,false,true
2187,Educación Musical,Educación Artística,ASI,Leandro Alviña,Instituto,Pública,Cusco,5,1100,240,75,true,false,true,true
2227,Educación Musical,Educación Artística,ASI,Lorenzo Luján Darjón,Instituto,Pública,Loreto,5,1100,360,84,true,false,true,true
2456,Educación Musical,Educación Artística,ASI,Moho,Instituto,Pública,Puno,5,1100,100,88,true,false,true,false
2894,Educación Musical,Educación Artística,ASI,Puno,Instituto,Pública,Puno,5,1100,200,43,true,false,true,true
3543,Educación Musical,Educación Artística,ASI,Theodoro Valcárcel Caballero,Instituto,Privada,Lima,5,1100,1400,90,true,false,true,false
2,Educación Primaria,Educación Primaria,SAE,13 De Julio De 1882,Instituto,Pública,Cajamarca,5,1955,90,61,true,false,true,false
40,Educación Primaria,Educación Primaria,SAE,Abraham Valdelomar,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
52,Educación Primaria,Educación Primaria,SAE,Ada A. Byron,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
87,Educación Primaria,Educación Primaria,SAE,Agustín Bocanegra Y Prada,Instituto,Pública,Ica,5,1955,240,61,false,false,false,false
122,Educación Primaria,Educación Primaria,SAE,Albert Einstein,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
129,Educación Primaria,Educación Primaria,SAE,Alberto Cornejo Ramos,Instituto,Privada,Áncash,5,1955,240,61,false,false,false,false
135,Educación Primaria,Educación Primaria,SAE,Alejandro Sánchez Arteaga,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
138,Educación Primaria,Educación Primaria,SAE,Alexander Fleming,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
152,Educación Primaria,Educación Primaria,SAE,Alfonso Barrantes Lingan,Instituto,Pública,Cajamarca,5,1955,203,61,true,false,true,false
158,Educación Primaria,Educación Primaria,SAE,Alfonso Ugarte,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
199,Educación Primaria,Educación Primaria,SAE,Amauta,Instituto,Privada,Cusco,5,1955,920,61,true,false,true,false
202,Educación Primaria,Educación Primaria,SAE,Amauta,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
222,Educación Primaria,Educación Primaria,SAE,América,Instituto,Privada,Apurímac,5,1955,240,61,false,false,false,false
228,Educación Primaria,Educación Primaria,SAE,América,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
232,Educación Primaria,Educación Primaria,SAE,América,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
279,Educación Primaria,Educación Primaria,SAE,Antenor Orrego,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
312,Educación Primaria,Educación Primaria,SAE,Antonio Raymondi,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
323,Educación Primaria,Educación Primaria,SAE,Arco Iris,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
326,Educación Primaria,Educación Primaria,SAE,Arequipa,Instituto,Pública,Arequipa,5,1955,240,61,false,false,false,false
338,Educación Primaria,Educación Primaria,SAE,Arístides Merino Merino,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
374,Educación Primaria,Educación Primaria,SAE,Auguste Renoir,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
382,Educación Primaria,Educación Primaria,SAE,Aurelio Baldor,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
394,Educación Primaria,Educación Primaria,SAE,Azángaro,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
402,Educación Primaria,Educación Primaria,SAE,Ballestas,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
410,Educación Primaria,Educación Primaria,SAE,Bartolomé Herrera,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
434,Educación Primaria,Educación Primaria,SAE,Bernabe Cobo,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
438,Educación Primaria,Educación Primaria,SAE,Betel,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
457,Educación Primaria,Educación Primaria,SAE,Cachicadán,Instituto,Pública,La Libertad,5,1955,240,61,false,false,false,false
459,Educación Primaria,Educación Primaria,SAE,Cajamarca,Instituto,Privada,Cajamarca,5,1955,240,61,false,false,false,false
513,Educación Primaria,Educación Primaria,SAE,Carlos Del Castillo Niño,Instituto,Privada,Lambayeque,5,1955,240,61,false,false,false,false
566,Educación Primaria,Educación Primaria,SAE,Ccoyllurqui,Instituto,Pública,Apurímac,5,1955,240,61,false,false,false,false
701,Educación Primaria,Educación Primaria,SAE,Chimbote,Instituto,Pública,Áncash,5,1955,240,61,false,false,false,false
775,Educación Primaria,Educación Primaria,SAE,Ciro Alegría,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
797,Educación Primaria,Educación Primaria,SAE,Claridad,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
860,Educación Primaria,Educación Primaria,SAE,Coronel Pedro Portillo Silva,Instituto,Privada,Ucayali,5,1955,240,61,false,false,false,false
871,Educación Primaria,Educación Primaria,SAE,Cuna De La Libertad Americana,Instituto,Privada,Ayacucho,5,1955,1500,61,true,false,true,false
626,Educación Primaria,Educación Primaria,SAE,César Abraham Vallejo Mendoza,Instituto,Pública,Amazonas,5,1955,240,61,false,false,false,false
1030,Educación Primaria,Educación Primaria,SAE,Del Centro,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
1069,Educación Primaria,Educación Primaria,SAE,Del Valle Zaña,Instituto,Privada,Lambayeque,5,1955,240,61,true,false,false,false
1084,Educación Primaria,Educación Primaria,SAE,Didaskalio Jesús Maestro,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
1086,Educación Primaria,Educación Primaria,SAE,Diego Thompson,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1100,Educación Primaria,Educación Primaria,SAE,Divino Maestro,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
1103,Educación Primaria,Educación Primaria,SAE,Divino Niño,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1110,Educación Primaria,Educación Primaria,SAE,Divino Niño Jesús,Instituto,Privada,Loreto,5,1955,240,61,false,false,false,false
1111,Educación Primaria,Educación Primaria,SAE,Domingo Faustino Sarmiento,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
1112,Educación Primaria,Educación Primaria,SAE,Don Bosco,Instituto,Privada,Áncash,5,1955,240,61,false,false,false,false
1129,Educación Primaria,Educación Primaria,SAE,Edislao Mera Dávila,Instituto,Pública,Loreto,5,1955,240,61,false,false,false,false
1149,Educación Primaria,Educación Primaria,SAE,Edutek,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
1153,Educación Primaria,Educación Primaria,SAE,Edutek,Instituto,Privada,Tacna,5,1955,240,61,false,false,false,false
1168,Educación Primaria,Educación Primaria,SAE,El Nazareno,Instituto,Privada,Ayacucho,5,1955,240,61,false,false,false,false
1170,Educación Primaria,Educación Primaria,SAE,El Pacífico,Instituto,Privada,Ayacucho,5,1955,240,61,false,false,false,false
1204,Educación Primaria,Educación Primaria,SAE,Eric Berne,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1239,Educación Primaria,Educación Primaria,SAE,Esteban Pavletich,Instituto,Privada,Huánuco,5,1955,240,61,false,false,false,false
1263,Educación Primaria,Educación Primaria,SAE,Euroamericano,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1314,Educación Primaria,Educación Primaria,SAE,Fernando Sthall,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
1388,Educación Primaria,Educación Primaria,SAE,Gamaniel Blanco Murillo,Instituto,Pública,Pasco,5,1955,240,61,false,false,false,false
1426,Educación Primaria,Educación Primaria,SAE,Gran Pajaten,Instituto,Pública,San Martín,5,1955,240,61,false,false,false,false
1447,Educación Primaria,Educación Primaria,SAE,Gustavo Allende Llaveria,Instituto,Pública,Junín,5,1955,240,61,false,false,false,false
1466,Educación Primaria,Educación Primaria,SAE,Hermilio Valdizan,Instituto,Pública,Huánuco,5,1955,240,61,false,false,false,false
1493,Educación Primaria,Educación Primaria,SAE,Hno. Victorino Elorz Goicoechea,Instituto,Pública,Cajamarca,5,1955,220,61,true,false,true,false
1518,Educación Primaria,Educación Primaria,SAE,Horacio Urteaga,Instituto,Privada,Cajamarca,5,1955,240,61,true,false,false,false
1536,Educación Primaria,Educación Primaria,SAE,Huacho,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1542,Educación Primaria,Educación Primaria,SAE,Huancané,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
1550,Educación Primaria,Educación Primaria,SAE,Huancaspata,Instituto,Pública,La Libertad,5,1955,240,61,true,false,false,false
1579,Educación Primaria,Educación Primaria,SAE,Huaraz,Instituto,Pública,Áncash,5,1955,120,61,true,false,true,false
1593,Educación Primaria,Educación Primaria,SAE,Humberto Yauri Martínez,Instituto,Pública,Junín,5,1955,140,61,true,false,true,false
1473,Educación Primaria,Educación Primaria,SAE,Héroes de La Breña,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
1600,Educación Primaria,Educación Primaria,SAE,Iberoamericano,Instituto,Privada,Tacna,5,1955,240,61,false,false,false,false
1631,Educación Primaria,Educación Primaria,SAE,Ignacio A. Ramos Olivera- Yungay,Instituto,Pública,Áncash,5,1955,140,61,true,false,true,false
1641,Educación Primaria,Educación Primaria,SAE,Indoamerica,Instituto,Pública,La Libertad,5,1955,240,61,false,false,false,false
1701,Educación Primaria,Educación Primaria,SAE,Instituto Superior Pedagógico Publico,Instituto,Pública,Áncash,5,1955,240,61,false,true,false,false
1719,Educación Primaria,Educación Primaria,SAE,Internacional Elim,Instituto,Privada,Lambayeque,5,1955,240,61,false,false,false,false
1724,Educación Primaria,Educación Primaria,SAE,Internacional Elim,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1742,Educación Primaria,Educación Primaria,SAE,Isaac Newton,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
1754,Educación Primaria,Educación Primaria,SAE,Isabel La Católica,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
1761,Educación Primaria,Educación Primaria,SAE,Ispp Bambamarca,Instituto,Pública,Cajamarca,5,1955,240,61,true,false,true,false
1781,Educación Primaria,Educación Primaria,SAE,Jean Piaget,Instituto,Privada,Cajamarca,5,1955,240,61,false,false,false,false
1786,Educación Primaria,Educación Primaria,SAE,Jesús De Nazareth,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1793,Educación Primaria,Educación Primaria,SAE,Jesús Divino Maestro,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1797,Educación Primaria,Educación Primaria,SAE,Jesús El Maestro,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1801,Educación Primaria,Educación Primaria,SAE,Jesús Maestro,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
1806,Educación Primaria,Educación Primaria,SAE,Jhalebep,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
1834,Educación Primaria,Educación Primaria,SAE,Jorge Basadre,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
1838,Educación Primaria,Educación Primaria,SAE,Jorge Basadre,Instituto,Privada,Lambayeque,5,1955,240,61,false,false,false,false
1848,Educación Primaria,Educación Primaria,SAE,José Antonio Encinas,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
1863,Educación Primaria,Educación Primaria,SAE,José Antonio Encinas,Instituto,Pública,Tumbes,5,1955,240,61,false,false,false,false
1874,Educación Primaria,Educación Primaria,SAE,José Carlos Mariátegui,Instituto,Pública,Apurímac,5,1955,240,61,false,false,false,false
1876,Educación Primaria,Educación Primaria,SAE,José Carlos Mariátegui,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1892,Educación Primaria,Educación Primaria,SAE,José Crisam,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
1906,Educación Primaria,Educación Primaria,SAE,José Eulogio Garrido Espinoza,Instituto,Pública,Piura,5,1955,240,61,false,false,false,false
1915,Educación Primaria,Educación Primaria,SAE,José Jiménez Borja,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
1917,Educación Primaria,Educación Primaria,SAE,José Jiménez Borja,Instituto,Pública,Tacna,5,1955,240,61,false,false,false,false
1927,Educación Primaria,Educación Primaria,SAE,José Luis Bustamante y Rivero,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
1934,Educación Primaria,Educación Primaria,SAE,José Luis Bustamante y Rivero,Instituto,Privada,Tacna,5,1955,240,61,true,false,false,false
1971,Educación Primaria,Educación Primaria,SAE,José Santos Chocano,Instituto,Pública,Amazonas,5,1955,240,61,false,false,false,false
1981,Educación Primaria,Educación Primaria,SAE,Juan Enrique Pestalozzi,Instituto,Privada,Junín,5,1955,1640,61,true,false,true,false
2003,Educación Primaria,Educación Primaria,SAE,Juan Pablo II,Instituto,Privada,Junín,5,1955,240,61,false,false,false,false
2008,Educación Primaria,Educación Primaria,SAE,Juan Pablo II,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2009,Educación Primaria,Educación Primaria,SAE,Juan Pablo II (Antes Jesús Nazareno),Instituto,Privada,Ayacucho,5,1955,240,61,false,false,false,false
2014,Educación Primaria,Educación Primaria,SAE,Juan Pablo Vizcardo y Guzmán,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
2026,Educación Primaria,Educación Primaria,SAE,Juan XXIII,Instituto,Pública,Ica,5,1955,240,61,false,false,false,false
2038,Educación Primaria,Educación Primaria,SAE,Juana Moreno,Instituto,Pública,Huánuco,5,1955,240,61,false,false,false,false
2042,Educación Primaria,Educación Primaria,SAE,Julcán,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2045,Educación Primaria,Educación Primaria,SAE,Juli,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
2056,Educación Primaria,Educación Primaria,SAE,Juliaca,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
2084,Educación Primaria,Educación Primaria,SAE,Konrad Adenahuer,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
2098,Educación Primaria,Educación Primaria,SAE,La Inmaculada,Instituto,Pública,Arequipa,5,1955,500,61,true,false,true,false
2111,Educación Primaria,Educación Primaria,SAE,La Libertad,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2139,Educación Primaria,Educación Primaria,SAE,La Salle,Instituto,Pública,Cusco,5,1955,330,61,true,false,true,false
2195,Educación Primaria,Educación Primaria,SAE,Libertad,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2206,Educación Primaria,Educación Primaria,SAE,Libertador José De San Martín,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
2235,Educación Primaria,Educación Primaria,SAE,Los Libertadores,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2243,Educación Primaria,Educación Primaria,SAE,Louis Baudin,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2251,Educación Primaria,Educación Primaria,SAE,Luis Alberto Sánchez,Instituto,Privada,San Martín,5,1955,240,61,false,false,false,false
2291,Educación Primaria,Educación Primaria,SAE,Magister (Jose Ventura Lujan),Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2295,Educación Primaria,Educación Primaria,SAE,Majes,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
2317,Educación Primaria,Educación Primaria,SAE,Manuel Gonzales Prada,Instituto,Pública,Lima,5,1955,240,61,false,false,false,false
2339,Educación Primaria,Educación Primaria,SAE,Manuel Santana Chiri,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
2354,Educación Primaria,Educación Primaria,SAE,Manuel Vegas Castillo,Instituto,Pública,Piura,5,1955,240,61,false,false,false,false
2368,Educación Primaria,Educación Primaria,SAE,Marcos Duran Martel,Instituto,Pública,Huánuco,5,1955,240,61,false,false,false,false
2396,Educación Primaria,Educación Primaria,SAE,Maria Reiche,Instituto,Privada,Ica,5,1955,240,61,false,false,false,false
2407,Educación Primaria,Educación Primaria,SAE,Marianne Frostig,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2425,Educación Primaria,Educación Primaria,SAE,Marywood,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2381,Educación Primaria,Educación Primaria,SAE,María Madre,Instituto,Pública,Callao,5,1955,240,61,false,false,false,false
2460,Educación Primaria,Educación Primaria,SAE,Monseñor Elías Olazar,Instituto,Pública,Loreto,5,1955,240,61,false,false,false,false
2465,Educación Primaria,Educación Primaria,SAE,Monseñor Francisco Gonzales Burga,Instituto,Pública,Lambayeque,5,1955,240,61,false,false,false,false
2515,Educación Primaria,Educación Primaria,SAE,Nelson Rockefeller,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2522,Educación Primaria,Educación Primaria,SAE,Nicolás Copérnico,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2544,Educación Primaria,Educación Primaria,SAE,Nuestra Señora De Chota,Instituto,Pública,Cajamarca,5,1955,240,61,true,false,true,false
2552,Educación Primaria,Educación Primaria,SAE,Nuestra Señora de Guadalupe,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2572,Educación Primaria,Educación Primaria,SAE,Nuestra Señora de Lourdes,Instituto,Privada,Puno,5,1955,240,61,false,false,false,false
2560,Educación Primaria,Educación Primaria,SAE,Nuestra Señora de las Mercedes,Instituto,Pública,Cajamarca,5,1955,260,61,true,false,true,false
2581,Educación Primaria,Educación Primaria,SAE,Nuestra Señora del Rosario,Instituto,Pública,Madre De Dios,5,1955,240,61,false,false,false,false
2598,Educación Primaria,Educación Primaria,SAE,Nueva Esperanza,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2608,Educación Primaria,Educación Primaria,SAE,Nuñoa,Instituto,Pública,Puno,5,1955,240,61,true,false,false,false
2612,Educación Primaria,Educación Primaria,SAE,Octavio Matta Contreras,Instituto,Pública,Cajamarca,5,1955,200,61,true,false,true,false
2647,Educación Primaria,Educación Primaria,SAE,Oxford,Instituto,Privada,La Libertad,5,1955,240,61,false,false,false,false
2669,Educación Primaria,Educación Primaria,SAE,Pakamuros,Instituto,Privada,Cajamarca,5,1955,240,61,false,false,false,false
2703,Educación Primaria,Educación Primaria,SAE,Paulo Freire,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2707,Educación Primaria,Educación Primaria,SAE,Paulo VI,Instituto,Privada,Callao,5,1955,240,61,false,false,false,false
2713,Educación Primaria,Educación Primaria,SAE,Pedagógico de Lima,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2722,Educación Primaria,Educación Primaria,SAE,Pedro Monge Córdova,Instituto,Pública,Junín,5,1955,240,61,false,false,false,false
2774,Educación Primaria,Educación Primaria,SAE,Peruano de la Ciencia y la Cultura - IPEC,Instituto,Privada,Callao,5,1955,240,61,false,false,false,false
2795,Educación Primaria,Educación Primaria,SAE,Peruano-Canadiense,Instituto,Privada,Lambayeque,5,1955,240,61,false,false,false,false
2811,Educación Primaria,Educación Primaria,SAE,Piura,Instituto,Pública,Piura,5,1955,240,61,false,false,false,false
2818,Educación Primaria,Educación Primaria,SAE,Pomabamba,Instituto,Pública,Áncash,5,1955,240,61,false,false,false,false
2827,Educación Primaria,Educación Primaria,SAE,Pontificia Universidad Católica del Perú,Universidad,Privada,Lima,5,1507,161,87,true,false,false,true
2871,Educación Primaria,Educación Primaria,SAE,Príncipe De Gales,Instituto,Privada,Lambayeque,5,1955,240,61,false,false,false,false
2873,Educación Primaria,Educación Primaria,SAE,Pucara,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
2881,Educación Primaria,Educación Primaria,SAE,Pukllasunchis (Ricardo Palma),Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
2886,Educación Primaria,Educación Primaria,SAE,Puno,Instituto,Pública,Puno,5,1955,240,61,false,false,false,false
2908,Educación Primaria,Educación Primaria,SAE,Rafael Hoyos Rubio,Instituto,Pública,Cajamarca,5,1955,240,61,false,false,false,false
2918,Educación Primaria,Educación Primaria,SAE,Raúl Porras Barrenechea,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
2923,Educación Primaria,Educación Primaria,SAE,Raúl Porras Barrenechea,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
2960,Educación Primaria,Educación Primaria,SAE,Reverendo Padre Cayetano Ardanza,Instituto,Pública,Loreto,5,1955,240,61,false,false,false,false
2987,Educación Primaria,Educación Primaria,SAE,Roma,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
3000,Educación Primaria,Educación Primaria,SAE,Sagrado Corazón de Jesús,Instituto,Pública,Lambayeque,5,1955,240,61,true,false,false,false
3010,Educación Primaria,Educación Primaria,SAE,Salesiano Domingo Savio,Instituto,Privada,Cusco,5,1955,240,61,false,false,false,false
3024,Educación Primaria,Educación Primaria,SAE,San Agustín,Instituto,Privada,Piura,5,1955,240,61,false,false,false,false
3036,Educación Primaria,Educación Primaria,SAE,San Fernando del Valle Aqp,Instituto,Privada,Arequipa,5,1955,240,61,false,false,false,false
3057,Educación Primaria,Educación Primaria,SAE,San Francisco De Asís,Instituto,Privada,Lima,5,1955,240,61,false,false,false,false
